twotheta,intensity
77.3195,3292
77.34,3200
77.3604,3242
77.3809,3352
77.4014,3303
77.4218,3395
77.4423,3334
77.4627,3345
77.4832,3253
77.5037,3214
77.5241,3357
77.5446,3383
77.5651,3315
77.5855,3236
77.606,3257
77.6265,3256
77.6469,3171
77.6674,3401
77.6878,3260
77.7083,3319
77.7288,3278
77.7492,3247
77.7697,3255
77.7902,3350
77.8106,3317
77.8311,3204
77.8516,3237
77.872,3323
77.8925,3207
77.913,3366
77.9334,3287
77.9539,3327
77.9743,3247
77.9948,3178
78.0153,3260
78.0357,3322
78.0562,3318
78.0767,3290
78.0971,3380
78.1176,3176
78.1381,3271
78.1585,3372
78.179,3200
78.1994,3289
78.2199,3302
78.2404,3227
78.2608,3318
78.2813,3167
78.3018,3299
78.3222,3353
78.3427,3303
78.3632,3227
78.3836,3325
78.4041,3231
78.4245,3221
78.445,3298
78.4655,3266
78.4859,3326
78.5064,3297
78.5269,3348
78.5473,3277
78.5678,3280
78.5883,3396
78.6087,3230
78.6292,3220
78.6497,3290
78.6701,3364
78.6906,3220
78.711,3199
78.7315,3260
78.752,3330
78.7724,3220
78.7929,3279
78.8134,3303
78.8338,3313
78.8543,3181
78.8748,3320
78.8952,3263
78.9157,3144
78.9361,3197
78.9566,3257
78.9771,3263
78.9975,3273
79.018,3275
79.0385,3275
79.0589,3245
79.0794,3258
79.0999,3323
79.1203,3278
79.1408,3332
79.1612,3166
79.1817,3342
79.2022,3169
79.2226,3329
79.2431,3268
79.2636,3222
79.284,3289
79.3045,3230
79.325,3237
79.3454,3256
79.3659,3236
79.3864,3229
79.4068,3262
79.4273,3307
79.4477,3232
79.4682,3214
79.4887,3273
79.5091,3276
79.5296,3334
79.5501,3319
79.5705,3356
79.591,3287
79.6115,3291
79.6319,3363
79.6524,3223
79.6728,3239
79.6933,3127
79.7138,3295
79.7342,3154
79.7547,3264
79.7752,3257
79.7956,3240
79.8161,3241
79.8366,3247
79.857,3238
79.8775,3160
79.8979,3219
79.9184,3185
79.9389,3158
79.9593,3382
79.9798,3250
80.0003,3148
