twotheta,intensity
46.2212,978
46.2417,1002
46.2621,1031
46.2826,998
46.303,1031
46.3235,1066
46.344,999
46.3644,1049
46.3849,985
46.4054,1025
46.4258,982
46.4463,1007
46.4668,1012
46.4872,1034
46.5077,1038
46.5281,1013
46.5486,1058
46.5691,1001
46.5895,1064
46.61,982
46.6305,1074
46.6509,1075
46.6714,1025
46.6919,1010
46.7123,985
46.7328,1022
46.7533,1032
46.7737,1036
46.7942,970
46.8146,969
46.8351,989
46.8556,1024
46.876,984
46.8965,945
46.917,993
46.9374,1015
46.9579,985
46.9784,1004
46.9988,1025
47.0193,984
47.0397,1112
47.0602,1010
47.0807,1018
47.1011,1000
47.1216,1011
47.1421,967
47.1625,1000
47.183,996
47.2035,987
47.2239,1002
47.2444,1055
47.2648,1005
47.2853,940
47.3058,1063
47.3262,1011
47.3467,1037
47.3672,996
47.3876,1067
47.4081,1024
47.4286,1033
47.449,1011
47.4695,1019
47.49,1065
47.5104,995
47.5309,1015
47.5513,928
47.5718,940
47.5923,962
47.6127,986
47.6332,1020
47.6537,1001
47.6741,967
47.6946,971
47.7151,998
47.7355,956
47.756,995
47.7764,983
47.7969,1040
47.8174,1014
47.8378,1026
47.8583,982
47.8788,1025
47.8992,1036
47.9197,937
47.9402,941
47.9606,990
47.9811,934
48.0015,951
48.022,954
48.0425,1021
48.0629,1017
48.0834,989
48.1039,983
48.1243,1001
48.1448,998
48.1653,956
48.1857,994
48.2062,1019
48.2267,939
48.2471,945
48.2676,944
48.288,962
48.3085,994
48.329,968
48.3494,990
48.3699,996
48.3904,989
48.4108,965
48.4313,955
48.4518,1026
48.4722,970
48.4927,945
48.5131,981
48.5336,972
48.5541,1043
48.5745,981
48.595,948
48.6155,964
48.6359,944
48.6564,966
48.6769,984
48.6973,962
48.7178,998
48.7382,957
48.7587,975
48.7792,1019
48.7996,1002
48.8201,948
48.8406,1004
48.861,993
48.8815,1047
48.902,964
48.9224,980
48.9429,1005
48.9634,1000
48.9838,999
49.0043,978
49.0247,948
49.0452,1016
49.0657,951
49.0861,961
49.1066,979
49.1271,1006
49.1475,971
49.168,1009
49.1885,1002
49.2089,1004
49.2294,914
49.2498,948
49.2703,1031
49.2908,916
49.3112,952
49.3317,1013
49.3522,987
49.3726,926
49.3931,992
49.4136,926
49.434,974
49.4545,955
49.4749,935
49.4954,977
49.5159,1052
49.5363,929
49.5568,948
49.5773,930
49.5977,964
49.6182,982
49.6387,981
49.6591,994
49.6796,1043
49.7001,982
49.7205,974
49.741,1009
49.7614,977
49.7819,1002
49.8024,1001
49.8228,1008
49.8433,1037
49.8638,996
49.8842,1031
49.9047,983
49.9252,984
49.9456,1031
49.9661,1026
49.9865,1029
50.007,1015
50.0275,1024
50.0479,953
50.0684,940
50.0889,992
50.1093,965
50.1298,1021
50.1503,940
50.1707,957
50.1912,926
50.2116,964
50.2321,983
50.2526,983
50.273,955
50.2935,967
50.314,977
50.3344,951
50.3549,956
50.3754,946
50.3958,1013
50.4163,938
50.4368,943
50.4572,940
50.4777,910
50.4981,871
50.5186,944
50.5391,1003
50.5595,944
50.58,937
50.6005,958
50.6209,959
50.6414,950
50.6619,990
50.6823,937
50.7028,948
50.7232,956
50.7437,917
50.7642,979
50.7846,936
50.8051,993
50.8256,935
50.846,943
50.8665,951
50.887,983
50.9074,1016
50.9279,936
50.9484,970
50.9688,986
50.9893,978
51.0097,960
51.0302,1059
51.0507,1002
51.0711,947
51.0916,1033
51.1121,999
51.1325,935
51.153,960
51.1735,923
51.1939,996
51.2144,983
51.2348,951
51.2553,924
51.2758,937
51.2962,914
51.3167,910
51.3372,921
51.3576,918
51.3781,958
51.3986,945
51.419,971
51.4395,949
51.4599,911
51.4804,973
51.5009,929
51.5213,933
51.5418,929
51.5623,931
51.5827,897
51.6032,977
51.6237,900
51.6441,885
51.6646,928
51.6851,943
51.7055,932
51.726,900
51.7464,972
51.7669,979
51.7874,956
51.8078,938
51.8283,905
51.8488,965
51.8692,950
51.8897,941
51.9102,908
51.9306,926
51.9511,947
51.9715,940
51.992,930
52.0125,922
52.0329,980
52.0534,962
52.0739,939
52.0943,980
52.1148,962
52.1353,962
52.1557,929
52.1762,925
52.1966,986
52.2171,1004
52.2376,934
52.258,928
52.2785,914
52.299,997
52.3194,893
52.3399,912
52.3604,926
52.3808,917
52.4013,913
52.4218,925
52.4422,885
52.4627,925
52.4831,926
52.5036,901
52.5241,974
52.5445,896
52.565,893
52.5855,929
52.6059,966
52.6264,935
52.6469,910
52.6673,939
52.6878,982
52.7082,894
52.7287,908
52.7492,903
52.7696,895
52.7901,893
52.8106,918
52.831,889
52.8515,926
52.872,915
52.8924,952
52.9129,924
52.9333,938
52.9538,937
52.9743,995
52.9947,941
53.0152,909
53.0357,934
53.0561,919
53.0766,951
53.0971,918
53.1175,951
53.138,908
53.1585,957
53.1789,893
53.1994,876
53.2198,934
53.2403,942
53.2608,926
53.2812,901
53.3017,916
53.3222,935
53.3426,910
53.3631,950
53.3836,876
53.404,872
53.4245,940
53.4449,897
53.4654,883
53.4859,924
53.5063,907
53.5268,937
53.5473,928
53.5677,898
53.5882,938
53.6087,930
53.6291,898
53.6496,912
53.67,968
53.6905,903
53.711,886
53.7314,909
53.7519,933
53.7724,922
53.7928,901
53.8133,928
53.8338,915
53.8542,917
53.8747,926
53.8952,952
53.9156,965
53.9361,879
53.9565,965
53.977,913
53.9975,942
54.0179,900
54.0384,969
54.0589,1004
54.0793,939
54.0998,862
54.1203,871
54.1407,899
54.1612,892
54.1816,897
54.2021,945
54.2226,956
54.243,930
54.2635,949
54.284,904
54.3044,904
54.3249,892
54.3454,935
54.3658,874
54.3863,908
54.4067,952
54.4272,925
54.4477,945
54.4681,876
54.4886,885
54.5091,885
54.5295,919
54.55,939
54.5705,908
54.5909,828
54.6114,860
54.6319,898
54.6523,854
54.6728,873
54.6932,890
54.7137,927
54.7342,906
54.7546,850
54.7751,892
54.7956,896
54.816,915
54.8365,903
54.857,902
54.8774,886
54.8979,933
54.9183,903
54.9388,905
54.9593,916
54.9797,895
55.0002,893
55.0207,922
55.0411,908
55.0616,881
55.0821,898
55.1025,907
55.123,912
55.1434,910
55.1639,887
55.1844,932
55.2048,908
55.2253,897
55.2458,907
55.2662,868
55.2867,941
55.3072,895
55.3276,967
55.3481,922
55.3686,866
55.389,926
55.4095,921
55.4299,896
55.4504,902
55.4709,900
55.4913,875
55.5118,936
55.5323,903
55.5527,911
55.5732,898
55.5937,860
55.6141,913
55.6346,885
55.655,903
55.6755,871
55.696,860
55.7164,946
55.7369,921
55.7574,887
55.7778,882
55.7983,929
55.8188,932
55.8392,902
55.8597,902
55.8801,921
55.9006,914
55.9211,910
55.9415,873
55.962,883
55.9825,885
56.0029,898
56.0234,905
56.0439,888
56.0643,939
56.0848,904
56.1053,924
56.1257,903
56.1462,916
56.1666,902
56.1871,899
56.2076,883
56.228,913
56.2485,870
56.269,935
56.2894,933
56.3099,913
56.3304,898
56.3508,923
56.3713,851
56.3917,898
56.4122,896
56.4327,835
56.4531,858
56.4736,895
56.4941,940
56.5145,853
56.535,923
56.5555,885
56.5759,901
56.5964,898
56.6168,916
56.6373,876
56.6578,896
56.6782,920
56.6987,878
56.7192,918
56.7396,895
56.7601,916
56.7806,923
56.801,860
56.8215,905
56.842,920
56.8624,879
56.8829,927
56.9033,904
56.9238,882
56.9443,885
56.9647,884
56.9852,886
57.0057,856
57.0261,898
57.0466,901
57.0671,877
57.0875,895
57.108,910
57.1284,825
57.1489,869
57.1694,834
57.1898,887
57.2103,923
57.2308,880
57.2512,886
57.2717,980
57.2922,925
57.3126,873
57.3331,863
57.3535,889
57.374,963
57.3945,943
57.4149,844
57.4354,892
57.4559,889
57.4763,928
57.4968,914
57.5173,898
57.5377,926
57.5582,944
57.5787,891
57.5991,933
57.6196,852
57.64,852
57.6605,881
57.681,880
57.7014,854
57.7219,882
57.7424,860
57.7628,876
57.7833,915
57.8038,914
57.8242,880
57.8447,907
57.8651,875
57.8856,904
57.9061,879
57.9265,851
57.947,890
57.9675,868
57.9879,880
58.0084,825
58.0289,861
58.0493,872
58.0698,833
58.0902,918
58.1107,891
58.1312,893
58.1516,870
58.1721,858
58.1926,891
58.213,876
58.2335,913
58.254,891
58.2744,861
58.2949,906
58.3154,841
58.3358,886
58.3563,896
58.3767,875
58.3972,898
58.4177,869
58.4381,906
58.4586,889
58.4791,891
58.4995,842
58.52,880
58.5405,925
58.5609,903
58.5814,922
58.6018,819
58.6223,907
58.6428,904
58.6632,899
58.6837,893
58.7042,888
58.7246,856
58.7451,913
58.7656,848
58.786,928
58.8065,921
58.8269,884
58.8474,872
58.8679,936
58.8883,870
58.9088,879
58.9293,934
58.9497,900
58.9702,935
58.9907,846
59.0111,928
59.0316,929
59.0521,880
59.0725,935
59.093,899
59.1134,853
59.1339,918
59.1544,907
59.1748,866
59.1953,882
59.2158,906
59.2362,887
59.2567,867
59.2772,913
59.2976,897
59.3181,918
59.3385,895
59.359,849
59.3795,963
59.3999,824
59.4204,909
59.4409,856
59.4613,870
59.4818,868
59.5023,943
59.5227,917
59.5432,915
59.5636,902
59.5841,925
59.6046,908
59.625,864
59.6455,852
59.666,865
59.6864,926
59.7069,967
59.7274,848
59.7478,882
59.7683,869
59.7888,879
59.8092,909
59.8297,922
59.8501,897
59.8706,872
59.8911,910
59.9115,919
59.932,857
59.9525,880
59.9729,859
59.9934,882
60.0139,882
60.0343,832
60.0548,890
60.0752,848
60.0957,895
60.1162,922
60.1366,860
60.1571,882
60.1776,891
60.198,896
60.2185,947
60.239,892
60.2594,869
60.2799,915
60.3003,853
60.3208,865
60.3413,924
60.3617,861
60.3822,932
60.4027,854
60.4231,874
60.4436,866
60.4641,923
60.4845,915
60.505,829
60.5255,930
60.5459,863
60.5664,888
60.5868,886
60.6073,857
60.6278,875
60.6482,988
60.6687,897
60.6892,892
60.7096,898
60.7301,899
60.7506,883
60.771,913
60.7915,920
60.8119,914
60.8324,876
60.8529,894
60.8733,874
60.8938,889
60.9143,926
60.9347,860
60.9552,896
60.9757,877
60.9961,854
61.0166,883
61.037,880
61.0575,890
61.078,857
61.0984,861
61.1189,896
61.1394,898
61.1598,917
61.1803,911
61.2008,933
61.2212,885
61.2417,857
61.2622,890
61.2826,867
61.3031,872
61.3235,833
61.344,845
61.3645,920
61.3849,896
61.4054,943
61.4259,945
61.4463,894
61.4668,905
61.4873,919
61.5077,923
61.5282,926
61.5486,910
61.5691,873
61.5896,947
61.61,900
61.6305,860
61.651,900
61.6714,886
61.6919,940
61.7124,927
61.7328,917
61.7533,925
61.7737,934
61.7942,908
61.8147,942
61.8351,937
61.8556,931
61.8761,939
61.8965,930
61.917,946
61.9375,932
61.9579,940
61.9784,933
61.9989,955
62.0193,968
62.0398,950
62.0602,964
62.0807,977
62.1012,965
62.1216,987
62.1421,1047
62.1626,981
62.183,985
62.2035,1014
62.224,1067
62.2444,1066
62.2649,1115
62.2853,1045
62.3058,1117
62.3263,1008
62.3467,1111
62.3672,1149
62.3877,1158
62.4081,1149
62.4286,1156
62.4491,1254
62.4695,1314
62.49,1317
62.5104,1323
62.5309,1340
62.5514,1422
62.5718,1502
62.5923,1507
62.6128,1556
62.6332,1558
62.6537,1620
62.6742,1662
62.6946,1736
62.7151,1686
62.7356,1754
62.756,1731
62.7765,1747
62.7969,1768
62.8174,1708
62.8379,1780
62.8583,1643
62.8788,1651
62.8993,1597
62.9197,1663
62.9402,1556
62.9607,1541
62.9811,1465
63.0016,1466
63.022,1399
63.0425,1373
63.063,1256
63.0834,1317
63.1039,1247
63.1244,1184
63.1448,1194
63.1653,1147
63.1858,1111
63.2062,1085
63.2267,1024
63.2471,1024
63.2676,1034
63.2881,1074
63.3085,1014
63.329,1067
63.3495,1008
63.3699,1007
63.3904,995
63.4109,923
63.4313,994
63.4518,977
63.4723,937
63.4927,1024
63.5132,935
63.5336,968
63.5541,945
63.5746,1000
63.595,897
63.6155,961
63.636,948
63.6564,908
63.6769,935
63.6974,867
63.7178,891
63.7383,942
63.7587,878
63.7792,913
63.7997,943
63.8201,910
63.8406,925
63.8611,892
63.8815,962
63.902,917
63.9225,863
63.9429,873
63.9634,857
63.9838,861
64.0043,940
64.0248,900
64.0452,914
64.0657,897
64.0862,923
64.1066,970
64.1271,940
64.1476,939
64.168,896
64.1885,942
64.209,881
64.2294,871
64.2499,944
64.2703,848
64.2908,864
64.3113,936
64.3317,865
64.3522,891
64.3727,868
64.3931,842
64.4136,903
64.4341,901
64.4545,871
64.475,887
64.4954,866
64.5159,882
64.5364,861
64.5568,876
64.5773,888
64.5978,842
64.6182,890
64.6387,846
64.6592,866
64.6796,879
64.7001,882
64.7206,877
64.741,863
64.7615,914
64.7819,852
64.8024,831
64.8229,885
64.8433,853
64.8638,931
64.8843,887
64.9047,907
64.9252,814
64.9457,864
64.9661,890
64.9866,836
65.007,883
65.0275,790
65.048,858
65.0684,865
65.0889,921
65.1094,849
65.1298,836
65.1503,876
65.1708,843
65.1912,839
65.2117,861
65.2321,885
65.2526,876
65.2731,841
65.2935,928
65.314,892
65.3345,820
65.3549,877
65.3754,858
65.3959,855
65.4163,934
65.4368,838
65.4573,858
65.4777,803
65.4982,892
65.5186,909
65.5391,879
65.5596,841
65.58,844
65.6005,861
65.621,837
65.6414,871
65.6619,827
65.6824,832
65.7028,878
65.7233,799
65.7437,881
65.7642,879
65.7847,840
65.8051,858
65.8256,883
65.8461,932
65.8665,866
65.887,834
65.9075,846
65.9279,875
65.9484,854
65.9688,859
65.9893,902
66.0098,901
66.0302,846
66.0507,892
66.0712,800
66.0916,851
66.1121,860
66.1326,887
66.153,831
66.1735,831
66.194,865
66.2144,812
66.2349,838
66.2553,903
66.2758,800
66.2963,837
66.3167,826
66.3372,869
66.3577,832
66.3781,842
66.3986,886
66.4191,872
66.4395,863
66.46,840
66.4804,827
66.5009,869
66.5214,839
66.5418,883
66.5623,858
66.5828,868
66.6032,831
66.6237,803
66.6442,872
66.6646,850
66.6851,843
66.7055,852
66.726,791
66.7465,848
66.7669,809
66.7874,857
66.8079,880
66.8283,902
66.8488,861
66.8693,848
66.8897,863
66.9102,811
66.9307,888
66.9511,866
66.9716,811
66.992,804
67.0125,848
67.033,838
67.0534,889
67.0739,835
67.0944,861
67.1148,853
67.1353,836
67.1558,864
67.1762,827
67.1967,860
67.2171,832
67.2376,819
67.2581,815
67.2785,884
67.299,851
67.3195,839
67.3399,792
67.3604,823
67.3809,776
67.4013,794
67.4218,784
67.4422,825
67.4627,860
67.4832,844
67.5036,812
67.5241,858
67.5446,896
67.565,858
67.5855,886
67.606,791
67.6264,851
67.6469,819
67.6674,825
67.6878,891
67.7083,847
67.7287,805
67.7492,810
67.7697,805
67.7901,831
67.8106,830
67.8311,877
67.8515,831
67.872,815
67.8925,801
67.9129,827
67.9334,838
67.9538,830
67.9743,826
67.9948,855
68.0152,814
68.0357,857
68.0562,882
68.0766,879
68.0971,796
68.1176,845
68.138,837
68.1585,881
68.1789,801
68.1994,831
68.2199,823
68.2403,890
68.2608,844
68.2813,864
68.3017,862
68.3222,866
68.3427,852
68.3631,902
68.3836,806
68.4041,857
68.4245,773
68.445,766
68.4654,807
68.4859,839
68.5064,836
68.5268,852
68.5473,763
68.5678,842
68.5882,855
68.6087,841
68.6292,781
68.6496,799
68.6701,796
68.6905,814
68.711,831
68.7315,842
68.7519,806
68.7724,755
68.7929,775
68.8133,800
68.8338,790
68.8543,808
68.8747,829
68.8952,787
68.9156,787
68.9361,793
68.9566,836
68.977,823
68.9975,818
69.018,815
69.0384,826
69.0589,864
69.0794,808
69.0998,812
69.1203,768
69.1408,801
69.1612,785
69.1817,853
69.2021,827
69.2226,819
69.2431,828
69.2635,834
69.284,790
69.3045,841
69.3249,841
69.3454,845
69.3659,773
69.3863,848
69.4068,822
69.4272,855
69.4477,859
69.4682,821
69.4886,784
69.5091,817
69.5296,817
69.55,807
69.5705,855
69.591,814
69.6114,845
69.6319,797
69.6523,839
69.6728,782
69.6933,779
69.7137,837
69.7342,759
69.7547,779
69.7751,820
69.7956,838
69.8161,757
69.8365,792
69.857,759
69.8775,764
69.8979,812
69.9184,772
69.9388,800
69.9593,823
69.9798,800
70.0002,782
70.0207,812
70.0412,879
70.0616,803
70.0821,749
70.1026,755
70.123,814
70.1435,789
70.1639,824
70.1844,811
70.2049,785
70.2253,770
70.2458,789
70.2663,763
70.2867,772
70.3072,807
70.3277,812
70.3481,818
70.3686,772
70.389,858
70.4095,751
70.43,830
70.4504,805
70.4709,778
70.4914,836
70.5118,818
70.5323,800
70.5528,795
70.5732,837
70.5937,790
70.6142,779
70.6346,748
70.6551,785
70.6755,792
70.696,781
70.7165,839
70.7369,791
70.7574,774
70.7779,753
70.7983,807
70.8188,793
70.8393,777
70.8597,777
70.8802,796
70.9006,829
70.9211,769
70.9416,779
70.962,708
70.9825,835
71.003,793
71.0234,790
71.0439,783
71.0644,781
71.0848,744
71.1053,800
71.1257,797
71.1462,736
71.1667,792
71.1871,789
71.2076,830
71.2281,755
71.2485,771
71.269,773
71.2895,751
71.3099,755
71.3304,785
71.3509,714
71.3713,805
71.3918,821
71.4122,758
71.4327,788
71.4532,790
71.4736,824
71.4941,727
71.5146,770
71.535,742
71.5555,798
71.576,796
71.5964,841
71.6169,788
71.6373,771
71.6578,813
71.6783,798
71.6987,773
71.7192,822
71.7397,798
71.7601,812
71.7806,790
71.8011,755
71.8215,754
71.842,770
71.8624,777
71.8829,781
71.9034,790
71.9238,769
71.9443,708
71.9648,777
71.9852,743
72.0057,794
72.0262,769
72.0466,756
72.0671,792
72.0876,760
72.108,789
72.1285,745
72.1489,780
72.1694,793
72.1899,776
72.2103,779
72.2308,780
72.2513,809
72.2717,797
72.2922,676
72.3127,770
72.3331,822
72.3536,790
72.374,838
72.3945,765
72.415,784
72.4354,787
72.4559,779
72.4764,718
72.4968,709
72.5173,735
72.5378,773
72.5582,776
72.5787,754
72.5991,773
72.6196,803
72.6401,790
72.6605,764
72.681,814
72.7015,762
72.7219,799
72.7424,780
72.7629,750
72.7833,794
72.8038,761
72.8243,747
72.8447,771
72.8652,775
72.8856,789
72.9061,779
72.9266,797
72.947,748
72.9675,811
72.988,746
73.0084,789
73.0289,741
73.0494,764
73.0698,799
73.0903,810
73.1107,822
73.1312,798
73.1517,730
73.1721,740
73.1926,778
73.2131,787
73.2335,774
73.254,791
73.2745,775
73.2949,763
73.3154,782
73.3358,766
73.3563,726
73.3768,750
73.3972,750
73.4177,751
73.4382,799
73.4586,766
73.4791,795
73.4996,809
73.52,774
73.5405,800
73.561,827
73.5814,769
73.6019,770
73.6223,792
73.6428,802
73.6633,747
73.6837,785
73.7042,847
73.7247,789
73.7451,778
73.7656,711
73.7861,760
73.8065,766
73.827,711
73.8474,706
73.8679,746
73.8884,744
73.9088,682
73.9293,754
73.9498,763
73.9702,757
73.9907,781
74.0112,789
74.0316,790
74.0521,716
74.0725,796
74.093,806
74.1135,756
74.1339,742
74.1544,799
74.1749,789
74.1953,790
74.2158,753
74.2363,768
74.2567,764
74.2772,778
74.2977,763
74.3181,780
74.3386,775
74.359,781
74.3795,752
74.4,741
74.4204,789
74.4409,748
74.4614,790
74.4818,748
74.5023,816
74.5228,772
74.5432,763
74.5637,787
74.5841,768
74.6046,741
74.6251,817
74.6455,781
74.666,824
74.6865,849
74.7069,755
74.7274,789
74.7479,838
74.7683,811
74.7888,799
74.8092,834
74.8297,819
74.8502,787
74.8706,775
74.8911,803
74.9116,885
74.932,788
74.9525,817
74.973,830
74.9934,842
75.0139,875
75.0344,891
75.0548,924
75.0753,930
75.0957,886
75.1162,897
75.1367,905
75.1571,957
75.1776,946
75.1981,946
75.2185,963
75.239,1004
75.2595,987
75.2799,959
75.3004,964
75.3208,928
75.3413,934
75.3618,982
75.3822,887
75.4027,925
75.4232,921
75.4436,952
75.4641,912
75.4846,963
75.505,946
75.5255,917
75.5459,888
75.5664,890
75.5869,842
75.6073,865
75.6278,935
75.6483,833
75.6687,909
75.6892,785
75.7097,796
75.7301,855
75.7506,782
75.7711,789
75.7915,818
75.812,763
75.8324,704
75.8529,798
75.8734,813
75.8938,746
75.9143,794
75.9348,750
75.9552,729
75.9757,748
75.9962,680
76.0166,751
76.0371,753
76.0575,731
76.078,773
76.0985,747
76.1189,730
76.1394,759
76.1599,723
76.1803,723
76.2008,725
76.2213,767
76.2417,741
76.2622,748
76.2826,781
76.3031,740
76.3236,735
76.344,721
76.3645,702
76.385,746
76.4054,778
76.4259,773
76.4464,685
76.4668,710
76.4873,723
76.5078,730
76.5282,709
76.5487,707
76.5691,716
76.5896,776
76.6101,745
76.6305,732
76.651,730
76.6715,737
76.6919,782
76.7124,698
76.7329,775
76.7533,735
76.7738,747
76.7942,763
76.8147,684
76.8352,725
76.8556,730
76.8761,746
76.8966,753
76.917,790
76.9375,701
76.958,733
76.9784,717
76.9989,732
77.0193,752
77.0398,709
77.0603,708
77.0807,712
77.1012,732
77.1217,700
77.1421,737
77.1626,766
77.1831,686
77.2035,722
77.224,776
77.2445,712
77.2649,739
77.2854,704
77.3058,686
77.3263,687
77.3468,722
77.3672,730
77.3877,734
77.4082,769
77.4286,740
77.4491,683
77.4696,716
77.49,729
77.5105,709
77.5309,724
77.5514,718
77.5719,695
77.5923,748
77.6128,704
77.6333,698
77.6537,738
77.6742,688
77.6947,739
77.7151,665
77.7356,702
77.756,722
77.7765,706
77.797,715
77.8174,725
77.8379,759
77.8584,751
77.8788,690
77.8993,735
77.9198,710
77.9402,729
77.9607,681
77.9812,728
78.0016,697
78.0221,738
78.0425,695
78.063,644
78.0835,703
78.1039,735
78.1244,718
78.1449,706
78.1653,672
78.1858,691
78.2063,714
78.2267,735
78.2472,733
78.2676,724
78.2881,746
78.3086,750
78.329,740
78.3495,701
78.37,714
78.3904,695
78.4109,719
78.4314,698
78.4518,704
78.4723,695
78.4928,711
78.5132,751
78.5337,719
78.5541,729
78.5746,718
78.5951,748
78.6155,716
78.636,763
78.6565,717
78.6769,715
78.6974,712
78.7179,768
78.7383,730
78.7588,752
78.7792,736
78.7997,735
78.8202,723
78.8406,729
78.8611,756
78.8816,771
78.902,778
78.9225,776
78.943,783
78.9634,800
78.9839,723
79.0043,768
79.0248,760
79.0453,797
79.0657,826
79.0862,834
79.1067,875
79.1271,833
79.1476,868
79.1681,865
79.1885,844
79.209,841
79.2295,866
79.2499,915
79.2704,926
79.2908,871
79.3113,862
79.3318,891
79.3522,837
79.3727,866
79.3932,831
79.4136,873
79.4341,884
79.4546,839
79.475,836
79.4955,793
79.5159,799
79.5364,805
79.5569,766
79.5773,768
79.5978,779
79.6183,749
79.6387,749
79.6592,740
79.6797,730
79.7001,763
79.7206,774
79.741,751
79.7615,717
79.782,755
79.8024,733
79.8229,774
79.8434,750
79.8638,692
79.8843,727
79.9048,747
79.9252,700
79.9457,710
79.9662,681
79.9866,690
80.0071,672
